"B2RXS4","12.74527"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.95179","12.78785","12.52728","13.00031","13.05262","13.35771","12.90345","12.77973","13.01315","12.80249","12.66357"
"B2RY56"," 0.00000"," 0.00000","11.93896"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.91145"," 0.00000"," 0.00000"
"B9EJ86","12.05025"," 0.00000"," 0.00000"," 0.00000","11.86491"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"B9EJA2"," 0.00000","13.83503","13.25421"," 0.00000","13.52850","13.08611","13.92302","12.46682","14.84758","14.83635","14.40117"," 0.00000"," 0.00000","15.08529","13.32079","13.50298"
"B9EKR1","16.65159","15.67663","16.24802","16.22944","16.56735","16.08129","16.08458","15.75664","16.82134","16.78182","16.63015","16.63205","16.28900","16.62895","16.42480","16.75888"
"Q8CGP6"," 0.00000"," 0.00000","13.94769","13.83002"," 0.00000"," 0.00000","14.49572","15.68924","13.70513","16.23056"," 0.00000"," 0.00000","12.79645","16.79896"," 0.00000","12.82818"
"D3YVF0","15.79918","15.11532","15.90773","15.66756","16.39564","14.28083","12.53161","13.70055","15.26637","15.41925","15.42471","15.30373","15.17077","15.10328","15.18484","15.15008"
"D3YXK2","14.21318","13.61339","14.89890","15.28921","14.99540","13.67410","13.65862","13.82694","14.51573","14.47976","14.68218","14.39585","13.81084","14.44512","14.23031","15.31231"
"D3YZP9"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.81771","12.85758"," 0.00000"," 0.00000","12.71685"," 0.00000"," 0.00000"," 0.00000"
"D3YZU1","13.70951","14.08727","15.65221","14.40134","14.50777","15.09237","13.14902","12.26885"," 0.00000","15.17572"," 0.00000"," 0.00000"," 0.00000","15.20959","14.61158"," 0.00000"
"D3Z6Q9"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.09285"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"D3Z7P3","15.98141","15.71092","15.58166","15.88115","15.50190","16.28402","15.40586","16.34417","15.42541","15.53954","15.72397","15.65580","15.78682","14.92093","15.28755","15.29632"
"E1U8D0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9PUL5","16.84637","15.97025","16.65147","16.65533","16.77338","15.08258","15.72353","15.05839","15.66381","15.34922","16.09823","15.82672","15.98631","15.73567","16.20551","16.79981"
"E9PVA8"," 0.00000","12.03011","13.95629"," 0.00000"," 0.00000","12.22121","13.63310","13.83352","12.19555"," 0.00000","13.49000"," 0.00000","14.63750","12.24782","12.89283","12.75756"
"E9Q3L2","12.27411"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.14243","13.25304"," 0.00000","12.19088","13.96524","13.54186","13.94539","12.32169","12.17341"," 0.00000","12.57866"
"E9Q401","13.13317","14.44418","13.32867","13.04447","11.64817","12.91026","14.58613","13.57316","13.48820","13.18104","13.86414","13.61902","13.83758","14.04402","12.58392","13.64894"
"E9Q5C9","13.67406","12.85816","13.10896","13.38180","13.44552","13.10550","12.48254","12.21125","12.75857","13.20452"," 0.00000","12.74221","13.14036","12.92822","13.33995","13.30249"
"E9Q6J5","14.09092"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"E9Q735"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.35567"," 0.00000"," 0.00000"," 0.00000"
"E9Q7G0","14.51724","12.35090","14.12231","14.04596","13.81179","13.01227","13.00219"," 0.00000","13.24319","13.34265","13.30180","12.93701","13.09632","12.45409","13.85341","12.62979"
"E9Q7X7"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.03032"," 0.00000","13.04789"," 0.00000"," 0.00000"," 0.00000"
"E9Q8I9"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.62947"," 0.00000"," 0.00000"," 0.00000","11.74069","13.51873"," 0.00000","13.39391"," 0.00000"," 0.00000"
"F6SEU4","15.98492","15.63061","16.10179","15.87054","16.02195","15.64686","16.16095","15.87826","13.16266","14.67052","12.97865","13.31390","13.03489","13.81672","13.70990","12.99082"
"F6ZDS4"," 0.00000"," 0.00000","12.02097","12.42070"," 0.00000","13.77314","12.83169"," 0.00000"," 0.00000"," 0.00000","12.69924"," 0.00000"," 0.00000","12.50660"," 0.00000"," 0.00000"
"F8VPU2","13.35162","14.59247","14.46670","14.82214"," 0.00000"," 0.00000","14.57967","14.77329","14.05243","14.60301","13.72181","14.30111","13.45225","13.96859","14.86022","13.69873"
"G3X9J0"," 0.00000"," 0.00000","13.59206","12.92261"," 0.00000","12.97565"," 0.00000"," 0.00000","12.93036","12.85472","12.43919","12.72030"," 0.00000","12.68600"," 0.00000"," 0.00000"
"G3X9K3"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.16552"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.13273"," 0.00000"," 0.00000"," 0.00000","11.71057"
"G3XA57","12.74969","13.36305","12.48852","12.52451"," 0.00000","12.46530"," 0.00000"," 0.00000","12.62462"," 0.00000"," 0.00000"," 0.00000","12.15777"," 0.00000"," 0.00000"," 0.00000"
"G5E829","17.02705","17.48951","17.43045","17.22677","17.27220","17.30473","17.48052","17.29814","16.88523","17.35826","17.34182","17.32893","16.94025","17.10410","17.10309","17.26588"
"G5E8K5","14.30308","13.48383","15.20296","14.08662"," 0.00000","13.57836","14.39870","12.53530","13.10951","12.74065","13.94848"," 0.00000"," 0.00000","12.70929","13.45738","12.28772"
"O08529","14.51914","14.33046","14.52326","14.85906","14.38360","14.15249","14.22517","13.85537","12.80907","14.46401","14.32379","14.60180","14.81043","14.34648","15.07913","14.84501"
"O08532","14.44352","15.12536","15.25148","15.11222","14.41919","15.05144","15.17031","15.31238","14.60478","15.37827","15.50758","15.10985","13.94695","14.51839","14.72733","14.56608"
"O08539","16.20723","16.13323","16.13155","16.33768","16.21152","15.96815","15.91272","15.53933","15.78430","15.90350","16.36998","16.04994","16.05028","16.17716","16.08515","16.12545"
"O08547","13.94326","13.38757","14.43318","14.06676","14.21778","13.51358","14.82476"," 0.00000","13.23446","13.49978","14.53593"," 0.00000"," 0.00000","14.06125"," 0.00000"," 0.00000"
"O08553","18.62520","18.72261","18.72503","18.59819","18.63597","18.64659","18.69703","18.94133","18.46562","18.66350","18.75933","18.72220","18.52537","18.74845","18.50813","18.65624"
"O08576"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.05043","13.30668","13.00286"," 0.00000"," 0.00000","12.65884","12.57512","12.53461"," 0.00000"," 0.00000"," 0.00000"
"O08579"," 0.00000","12.53645","13.16253"," 0.00000","12.53150","12.77011","12.89183"," 0.00000"," 0.00000"," 0.00000","12.65453"," 0.00000","12.26842"," 0.00000","12.56751"," 0.00000"
"O08583","12.22094"," 0.00000","13.83583","12.84210"," 0.00000","12.56339","13.30856","12.00420","12.97453","12.89891","13.98303","12.90738"," 0.00000","14.49920"," 0.00000","13.13167"
"O08585","16.33548","14.99035","15.53748","16.15891","16.51925","15.22621","15.81274","15.16246","16.36534","14.48946","15.90234","16.15392","15.89143","15.74264","16.05891","16.61119"
"O08586","11.93956"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","14.13371"," 0.00000","14.12230"," 0.00000"," 0.00000","12.99830","13.22390","13.35322","13.45482","13.47190"
"O08599","17.50271","17.82826","17.62327","18.12487","17.62454","18.01222","18.21554","17.34702","17.98192","17.78128","17.86671","18.13528","17.85645","17.98079","17.77459","17.88845"
"O08638","12.66101"," 0.00000","13.86375"," 0.00000"," 0.00000"," 0.00000","13.88897"," 0.00000"," 0.00000"," 0.00000","13.51154","12.77850","13.07421"," 0.00000"," 0.00000"," 0.00000"
"O08663","14.22147"," 0.00000","13.62350","12.67062","12.41338","11.95714"," 0.00000"," 0.00000","14.00867"," 0.00000","13.77493"," 0.00000","13.32451"," 0.00000","12.77732"," 0.00000"
"O08688","13.29714","14.07319","13.59008"," 0.00000"," 0.00000","13.18229","13.20727","13.20541","13.01833","13.71290","12.28303"," 0.00000","12.98714","13.14125","12.88242","13.49757"
"O08709","16.14428","16.69562","15.97720","16.21134","16.03655","16.38169","16.22950","16.46754","16.44537","16.55627","16.17862","16.04329","16.08449","15.99303","16.32571","16.28104"
"O08715"," 0.00000"," 0.00000"," 0.00000","12.39486","12.21766","12.44508","11.70211"," 0.00000","11.32293","11.76074"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.79607"," 0.00000"
"O08739"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.87642"," 0.00000","14.05253"," 0.00000"," 0.00000","11.86833"," 0.00000"," 0.00000"
"O08749","16.31447","16.51652","16.44418","16.53175","16.28730","16.56034","16.44033","16.49089","16.46135","15.85146","15.87952","16.32632","16.10428","15.99703","16.44027","16.39601"
"O08756","14.90130","15.21189","13.59417","14.95289","14.58789","15.53456","14.70741","15.13041","15.09710","15.04986","14.82793","14.80656","14.07267","14.62300","14.53258","14.67248"
"O08759"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.75822","12.99364","13.59596","13.40954","14.38562"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.65203"
"O08784"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.67883"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O08788","16.25949","15.56918","15.76618","15.15601","16.07588","15.86662","14.93284","15.23470","15.77104","16.03550","16.25537","15.71313","15.55603","15.93285","15.68881","15.85141"
"O08795","15.20274","14.52968","15.04232","14.33186","15.25921","14.90517","13.36936","13.28746","14.42319","15.27893","14.91822","14.70506","13.98909","14.62916","14.17322","14.62311"
"O08807"," 0.00000","15.25093","14.68204"," 0.00000","14.71009","15.15911","12.76703","15.28434","15.14040"," 0.00000","15.18725"," 0.00000","14.99288"," 0.00000","15.20701"," 0.00000"
"O08810"," 0.00000","12.53119"," 0.00000"," 0.00000"," 0.00000","12.18433","12.06454","13.96045","12.60857","12.57984","12.30890","12.58016","13.12108","12.60261"," 0.00000","13.15300"
"O08848"," 0.00000","12.20955"," 0.00000","12.14539","12.19688"," 0.00000"," 0.00000","12.24229","12.22390","12.31459","13.14426"," 0.00000","12.13603"," 0.00000","12.34663","12.78677"
"O08914","13.30796","14.74645","12.13020","14.29777","13.08781","14.11967","13.40232","13.18463","12.55788","13.09032","14.43284","13.65746","12.48438","13.50366","12.33944","13.01647"
"O08915","12.40269","12.60072","12.59472","13.19832","12.56597","12.41600","13.12224","13.16224","13.30716","12.61247"," 0.00000","13.26781","12.41679","13.14881","13.00697","12.52084"
"O08917","14.08926","14.75316","14.66411","14.21019","15.10058","13.97744","14.78667","14.65826","13.60206","14.51727","15.02116","12.41081","14.52996","13.68547","14.35787","14.63440"
"O08919","13.67799"," 0.00000","13.91472","13.59689","13.72749","13.39222"," 0.00000"," 0.00000","13.48463","13.52088","13.57212","13.58932","13.09286","13.65445","13.33357","13.37384"
"O08992"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.16520","12.74718","12.94832","13.04968"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O08997","14.08186","14.15350","13.39862","13.97965","13.86807","13.58825","15.16543","15.00911","14.06214","13.07400"," 0.00000"," 0.00000"," 0.00000"," 0.00000","14.22442","14.09678"
"O09044"," 0.00000"," 0.00000","12.43189","13.44352"," 0.00000","12.53240"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O09061","14.75172","14.15746","13.36652"," 0.00000"," 0.00000","13.85990","15.02757","15.46957","13.68847","13.63545","14.90377","13.85020","14.32324"," 0.00000","14.89713","13.86359"
"O09106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"O09111","15.21435","14.35690","14.00346"," 0.00000","14.97223","14.68752"," 0.00000","14.61826"," 0.00000","13.56622"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.48682"
"O09114","13.79433","13.39192","13.75621","13.59445","13.90478","13.47852","12.73114"," 0.00000","13.13385","13.43378"," 0.00000","13.44144","13.48003","13.34303","13.50771","13.54698"
"O09131","14.96494"," 0.00000","13.18417","13.36635","14.53589","15.51140","13.38409","13.91007","14.98873","14.05372","14.72122","14.07715","14.20220","13.95195","15.55937","14.56775"
"O09167","14.28160","14.70247","14.22814","14.11770","13.08055","15.01987","15.04906","14.05204","14.22336","14.81542","14.63796","15.03143","14.70434","14.76915","13.69984","14.73871"
"O09172"," 0.00000","12.84946"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.92103"," 0.00000","12.77724"," 0.00000","12.80482"," 0.00000"
"O35083","14.16494","13.46778"," 0.00000","13.58335"," 0.00000","14.39236"," 0.00000"," 0.00000","13.28651"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O35089"," 0.00000","14.45566"," 0.00000","14.28767"," 0.00000","14.73300"," 0.00000","13.94359","14.24438","14.43612"," 0.00000"," 0.00000","14.40138","14.25223","14.68929","14.61272"
"O35098","16.33997","16.60866","16.38324","16.60167","16.01033","16.49504","16.38679","16.68754","16.67611","16.70629","16.89437","16.56008","16.36250","16.71582","16.63953","16.58302"
"O35114"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.72996"," 0.00000","12.15829","13.34731","13.21307","12.68828","12.57278"," 0.00000"," 0.00000","12.31033"," 0.00000"
"O35127","14.01779","12.94934","13.28711","14.18194","13.08293","13.10754"," 0.00000","12.70140","12.71326"," 0.00000","13.84303"," 0.00000","13.47728"," 0.00000","13.32410","14.45421"
"O35129","15.86983","16.16431","14.23830","15.91229","15.86073","16.34815","15.98353","15.90424","14.63107","13.94847","13.02688","14.01577"," 0.00000","14.09746"," 0.00000","12.54295"
"O35136","13.57830","14.38386","13.38440","14.01923","13.49589","14.86331","13.76109","14.63488","14.13672","14.46618","14.94813","13.39642","13.33686","14.15922","14.25946","13.95409"
"O35143","15.89593","16.13741","16.71468","16.12223","16.35047","15.66173","14.83922","14.79957","14.57576","15.09047","15.77579","14.86697","16.01849","14.58317","15.47998","15.91519"
"O35144"," 0.00000"," 0.00000","12.08859"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.63413"," 0.00000"
"O35166"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000","12.4882"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000"," 0.0000"
"O35215","13.27572","13.33205","13.51184","12.97560","13.73963","13.93625","14.36548","14.31108","14.11821","13.26447","13.90464","13.24824","13.16081","14.01256","13.29184","13.53435"
"O35226","13.98818","13.78322","14.00782","13.81854","13.79070"," 0.00000"," 0.00000","13.59430","14.70838","12.30766","14.10296","13.80929","13.41530","12.33466","13.94769","14.06372"
"O35250"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.65843"," 0.00000","12.67462","13.19325"," 0.00000","12.26418"," 0.00000"," 0.00000","13.01505","12.97505"," 0.00000"
"O35286","13.22907","12.55841"," 0.00000","11.98520","12.62389","12.64728","13.52429","13.25035","13.08098","13.53303","12.90396","13.44517","12.46291","13.54981","13.47345","12.87103"
"O35295","16.05505","14.41258","15.53059","15.14013","15.99717","15.90432","15.12389","14.49595","15.63842","15.65111","16.01047","15.75695","15.74906","15.26416","15.06918","15.92224"
"O35343","12.58243"," 0.00000","12.32275","12.10193"," 0.00000","12.64029","12.95197","12.65042","13.85912","13.15981","13.91450","13.71277","13.02322","13.10281","12.14846","13.11239"
"O35344","13.95832","11.80941","11.66163","11.86433","13.97725","14.43786","12.93989","12.60163","14.32626","13.80262","13.12859","13.85847","13.84899","13.62403","13.91936","12.27444"
"O35375"," 0.00000"," 0.00000","11.80818","11.95955"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O35381","15.25071","12.70612","15.36693","14.92186","15.01543","14.17226","15.18782","14.56457","14.62641"," 0.00000","15.59480","14.33050","15.45437","13.22382","15.27947","15.48419"
"O35382","13.23592","13.62173","13.22764","13.37963","12.20741","13.95235","13.14421","13.34304","13.50700","13.77408","14.08921","13.59796","13.36407","13.48620","13.72672","14.08303"
"O35405","13.16021","14.32130"," 0.00000","12.29205"," 0.00000","14.07299","14.70084","15.17675","13.65513","14.58677","14.32164","13.56489","13.89826","14.47587","14.20139","14.56424"
"O35449"," 0.00000","14.01213"," 0.00000","14.80722"," 0.00000","13.60022"," 0.00000","13.44738","13.66316","14.04798","13.32364"," 0.00000"," 0.00000","13.46329"," 0.00000","13.54092"
"O35454","12.38253"," 0.00000"," 0.00000","12.29597"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.94350"
"O35465","12.67337","13.44044","14.36884","14.05084","13.23610","13.13709","13.36478"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.50634"," 0.00000","12.35067"," 0.00000","12.20946"
"O35526","15.66073","15.28936","15.03410","15.18483","14.81038","16.25071","15.87905","16.00404","14.89053","14.66298","15.40118","15.13111","15.75537","14.56821","15.60052","15.72864"
"O35551","13.61896"," 0.00000","13.63943"," 0.00000","12.79449"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.26882"," 0.00000"," 0.00000","12.38537"," 0.00000","12.41975"
"O35593","13.58266","13.05468","11.99099"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.80207","13.29328"," 0.00000","12.86319"," 0.00000","12.72847"," 0.00000","12.15956"," 0.00000"
"O35594"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","14.39083"," 0.00000","14.81122"," 0.00000","13.74603"," 0.00000"," 0.00000"," 0.00000"
"O35609","13.13975","13.84639","13.90132","13.72393"," 0.00000"," 0.00000","13.77898","13.39158","13.56125","13.81352"," 0.00000","14.15735","13.54543","13.82333","13.69347"," 0.00000"
"O35621"," 0.00000","12.93862","14.01182","14.42613","13.32720","14.26875","13.76720","12.77816","14.15609","13.80494","13.81511","14.11926","13.70041","14.65042","13.46127","13.57062"
"O35633","13.86017","13.51743","14.47989","14.75820","14.46413","15.15293","14.25702","14.18746","14.77532","14.14895","13.59047","14.60736","13.29124","14.84633","14.10432","13.71381"
"O35639","12.70914"," 0.00000","12.66381"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.07770"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O35643","15.43708","15.91125","14.52810","15.63574","15.62469","15.55439","14.97091","15.67265","15.90464","16.01105","16.34712","16.01214","16.38364","15.81487","15.89035","15.74188"
"O35658","14.73713","14.92263","14.40952","15.07221","14.46642","14.70338","14.03982","15.59465","15.06988","15.11716"," 0.00000","15.29794","15.95327","15.23418","15.31982","13.82911"
"O35678","13.76720","14.23589","13.65596","13.93647","13.75494","14.85673","14.51144","13.64428","14.48889"," 0.00000","14.59561","12.25382","14.21962","13.62583","13.62891","15.06131"
"O35681","12.33320","12.75715"," 0.00000","13.00085"," 0.00000","13.07969","13.00626","13.03399","13.33522","12.98892","12.72019","12.77246","13.03057","12.61210","13.13788","13.23589"
"O35682"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.80472"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O35684"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.10437"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.19908"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"O35685","15.37645","14.54538","14.80233","14.69880","13.41578","14.92800","14.68771","13.68280","13.84444","15.06661","14.42372","14.69454","14.83907","14.35315","14.51491","13.90742"
"O35737","15.76126","15.76183","15.86868","16.01216","15.30292","16.09309","15.93907","15.88195","16.08190","15.85515","16.19839","15.89936","15.54410","15.02673","15.89323","15.82045"
"O35841","14.16019","13.78115","13.93773","13.98783","13.27059","13.86410","13.22093","12.83177","13.96134","12.82852","13.82734","12.85042","13.31446","14.29491","13.52487","13.59980"
"O35857","13.77073","13.44791","13.19065","13.09499","13.56051","14.16447"," 0.00000","12.85641"," 0.00000","13.41385","13.33188","13.42514","11.81617","13.21052"," 0.00000","13.49331"
"O35864"," 0.00000","11.63588","12.68588","13.00608"," 0.00000","12.38188","12.60425","14.57821","12.69440","13.54027","13.18722","13.46076","13.36887","13.66943","13.15421","12.71212"
"O35874","15.42095","14.90452","15.21847","15.54392","14.45977","15.09431","15.15517","14.18990","14.57309","15.02238","14.50676","14.84830","14.72385","14.63333","14.83569","14.68795"
"O35887","15.77382","14.01813","14.99020","13.88927","14.72744"," 0.00000","14.10777","14.52713","14.60786","14.23097","15.49744","14.15553","15.46634"," 0.00000","15.34129","14.78270"
